,state_code,gender,age_bucket,pct_cli,pct_cli_anosmia_ageusia,pct_hh_cli,pct_cmnty_cli,pct_hh_fever,pct_hh_sore_throat,pct_hh_cough,pct_hh_shortness_of_breath,pct_hh_difficulty_breathing,mean_hh_cli_ct,mean_cmnty_cli_ct,pct_self_shortness_of_breath,pct_self_difficulty_breathing,pct_self_tiredness_or_exhaustion,pct_self_nasal_congestion,pct_self_runny_nose,pct_self_muscle_joint_aches,pct_self_persistent_pain_pressure_in_chest,pct_self_nausea_vomiting,pct_self_diarrhea,pct_self_other,pct_self_none_of_above,pct_self_multiple_symptoms,pct_worked_outside_home,pct_avoid_contact_all_or_most_time,mean_outside_hh_contact_at_work_ct,mean_outside_hh_contact_shopping_ct,pct_contact_covid_positive,pct_diabetes,pct_cancer,pct_heart_disease,pct_asthma,pct_chronic_lung_disease,pct_kidney_disease,pct_autoimmune_disorder,pct_no_above_medical_conditions,test_condition
2691,12,0,2,0.045166668,0.08246105,0.034004413,0.16341919,0.034004413,0.17411745,0.1780695,0.15692306,0.15542603,2.2940476e-36,0.0,0.2201875,0.0813,0.24476016,0.32166076,0.23760082,0.313944,0.1355,0.078977086,0.29132962,0.28972447,0.67837775,0.28018454,0.18168075,0.65708536,0.0,0.0,0.16499949,0.35741195,0.52098566,0.23670733,0.44514436,0.25383884,0.20013489,0.44506696,0.25088352,0
2692,12,1,0,0.0,0.08976387,0.0,0.34105003,0.0,0.1876246,0.2829417,0.23673804,0.12561291,7.440476e-37,0.0,0.33185625,0.17699,0.27902588,0.31051496,0.20889086,0.23623231,0.0,0.32237807,0.28539562,0.1351564,0.57370555,0.3288271,0.6171269,0.3802285,0.0,0.0,0.29891032,0.13684334,0.08270751,0.027512146,0.37584895,0.0,0.054276805,0.06736887,0.74881625,0
2693,12,1,1,0.0,0.048766635,0.0,0.28148937,0.12028407,0.102663994,0.14626512,0.09252576,0.034526974,1.3961096e-33,0.0,0.09014375,0.04808,0.19177869,0.28323865,0.22696863,0.24408826,0.09615,0.03502969,0.3100937,0.14685534,0.7768188,0.21419437,0.65989894,0.31985146,0.0,0.0,0.06485855,0.24644645,0.04468676,0.10404873,0.40840504,0.07047196,0.058651373,0.1091941,0.49684435,0
2694,12,1,2,0.0,0.045896217,0.114865296,0.18634373,0.114865296,0.15615723,0.27342424,0.14073645,0.19602929,3.967857e-36,0.0,0.1979625,0.0905,0.15311684,0.24697393,0.19835982,0.32826558,0.13575,0.032967832,0.12160368,0.24187489,0.6791349,0.23960428,0.31256986,0.51474124,0.0,0.0,0.092489086,0.620722,0.61583245,0.49447218,0.21817878,0.35722712,0.2508477,0.17297257,0.10220327,0
2695,32,0,1,0.053766668,0.13087268,0.040736444,0.369287,0.12220933,0.33377007,0.22232094,0.100269906,0.13965976,1.2654762e-36,0.0,0.18145,0.06452,0.25821126,0.3373264,0.23931047,0.3007679,0.12903,0.1410149,0.27741915,0.24633454,0.7026729,0.3283597,0.5051978,0.35116652,0.0,0.0,0.15424702,0.22572443,0.2425361,0.060509782,0.38835546,0.07968615,0.079583704,0.46919364,0.5439146,0
2696,48,0,0,0.0,0.0,0.0,0.44450262,0.0,0.4582031,0.28870192,0.15485951,0.19173072,7.940476e-37,0.0,0.16666874,0.26667,0.41155058,0.76818526,0.35969073,0.43851638,0.53333,0.29142836,0.35833418,0.2036395,0.33618656,0.58156013,0.6428241,0.24832055,0.0,0.0,0.0,0.10833431,0.0,0.043560896,0.65154505,0.20652379,0.085938275,0.26666462,0.6645738,0
2697,48,0,2,0.13661666,0.08314062,0.104512244,0.32684034,0.20901175,0.2140774,0.3436564,0.41463387,0.47775307,1.2892857e-36,0.0,0.307375,0.32787,0.47424373,0.2549398,0.2764001,0.52293485,0.2459,0.17915559,0.1321709,0.25037417,0.63493186,0.37597054,0.19637412,0.624571,0.0,0.0,0.055446703,0.67096967,0.5702783,0.4552771,0.3200447,0.47966334,0.59878975,0.49548224,0.1425169,0
2698,13,0,2,0.34721667,0.21130517,0.31742552,0.47991702,0.31742552,0.23383537,0.36379054,0.43769762,0.48369822,2.8845239e-36,0.0,0.49479374,0.5,0.31549773,0.42091194,0.42151123,0.5327124,0.16667,0.24285454,0.35833418,0.28636447,0.5839969,0.48648372,0.25392586,0.67918813,0.0,0.0,0.22727305,0.58016455,0.5259734,0.3369642,0.44764626,0.49155903,0.33238664,0.50776637,0.14574085,0
2699,13,1,2,0.0,0.0,0.0,0.3451427,0.10119723,0.034549255,0.115851924,0.21795043,0.11564606,2.6345238e-36,0.0,0.25,0.0,0.26858774,0.14416456,0.21581376,0.35813704,0.08,0.17485702,0.21499944,0.30545545,0.763181,0.2330532,0.45806605,0.41556954,0.0,0.0,0.21825306,0.7222235,0.4489796,0.7467515,0.13172147,0.5113901,0.14732452,0.27428702,0.08023032,1
2700,14,0,1,0.2463,0.39971802,0.1256136,0.37259725,0.31097397,0.38597485,0.4275567,0.38461447,0.3230119,2.104762e-36,0.0,0.33866876,0.24631,0.4222916,0.5292125,0.46511573,0.49296167,0.19704,0.43068013,0.5560315,0.33855918,0.5247447,0.5422683,0.5139685,0.47397247,0.0,0.0,0.23361865,0.34077713,0.18307947,0.10657663,0.3211704,0.12030493,0.030034155,0.42873546,0.51435554,1
2701,14,0,2,0.2907,0.1769109,0.074562356,0.2637655,0.22368707,0.2545597,0.3258172,0.3670705,0.29824778,1.5964286e-36,0.0,0.47238126,0.46512,0.36770716,0.28610444,0.2548659,0.6371343,0.23256,0.21179557,0.28125152,0.4883698,0.55252135,0.4540941,0.2107897,0.64745253,0.0,0.0,0.07994225,0.3930242,0.4933552,0.43763193,0.47393182,0.72042686,0.1798708,0.5358137,0.20548925,0
2702,14,1,1,0.20576666,0.25043613,0.31481174,0.17159083,0.472224,0.16121969,0.33076504,0.14529897,0.17989144,2.3809524e-36,0.0,0.23148125,0.0,0.21166584,0.19038902,0.20815237,0.075688384,0.12346,0.08994936,0.33178714,0.18855001,0.6694223,0.29712287,0.7589241,0.29997456,0.0,0.0,0.25462857,0.22469223,0.11640055,0.11616135,0.25612155,0.0,0.22916667,0.1422219,0.49551263,1
2703,1,0,0,0.18315,0.37153116,0.3222068,0.7039617,0.4142622,0.5971532,0.411261,0.3399071,0.39453572,2.3988095e-36,0.0,0.54945,0.54945,0.67351997,0.41827053,0.45702273,0.5710125,0.51282,0.64050126,0.5315915,0.22377665,0.29764506,0.6588167,0.447518,0.5015315,0.0,0.0,0.46987042,0.04727325,0.034287035,0.011403803,0.5371122,0.0,0.0,0.2653091,0.7790412,1
2704,1,0,1,0.17778334,0.29751906,0.23928039,0.6679276,0.34182912,0.44346407,0.30669597,0.24190474,0.194288,1.7714285e-36,0.0,0.23333125,0.24,0.37581053,0.357871,0.37767407,0.3480882,0.37333,0.38856873,0.48733383,0.122182176,0.561884,0.42833063,0.38610953,0.5811455,0.0,0.0,0.25598294,0.23763503,0.15207358,0.07588108,0.66057366,0.11991832,0.13306232,0.49548224,0.5135019,1
2705,1,1,1,0.0846,0.10296982,0.3187515,0.53574777,0.4462521,0.3264702,0.25930673,0.19615382,0.18214272,1.7452382e-36,0.0,0.06345,0.20305,0.23266542,0.22253138,0.22252421,0.37603804,0.25381,0.110946774,0.27283967,0.1938191,0.7998742,0.26034728,0.6397927,0.50755364,0.0,0.0,0.37812382,0.24123864,0.0,0.03233273,0.47634733,0.05109688,0.0956836,0.09896819,0.5233986,0
2706,15,0,1,0.055516668,0.21623458,0.12682486,0.31933153,0.21123025,0.35962653,0.20365416,0.16627567,0.14987431,1.8642857e-36,0.0,0.21235625,0.15989,0.3201646,0.3020458,0.28531253,0.3327531,0.15323,0.21357328,0.29721522,0.21876718,0.6523578,0.31990263,0.41281408,0.5681863,0.0,0.0,0.20888247,0.21550901,0.12290155,0.04821839,0.51063085,0.062952906,0.07444807,0.30802137,0.5913434,0
2707,15,1,0,0.1443,0.24150032,0.16139026,0.4211349,0.18829289,0.34970617,0.3188638,0.1572526,0.21519071,2.092857e-36,0.0,0.18939374,0.19481,0.35886934,0.37824243,0.27006057,0.18896098,0.30303,0.2365524,0.3490247,0.13223165,0.54215914,0.3749001,0.62204224,0.44164637,0.0,0.0,0.13081022,0.073320076,0.040905897,0.04081972,0.28403375,0.021501433,0.09395109,0.049977537,0.8863962,1
2708,15,1,2,0.045483332,0.11069864,0.13821065,0.17557566,0.15548699,0.16515039,0.16794276,0.15947305,0.14808203,1.542088e-33,0.0,0.2046375,0.13643,0.12976907,0.1932484,0.22081794,0.33708233,0.04093,0.039758116,0.18331927,0.093759544,0.79825693,0.21617787,0.32979575,0.6208267,0.0,0.0,0.09315596,0.55334294,0.40518382,0.44071496,0.28599438,0.33133915,0.30388698,0.13096687,0.22178401,0
2709,16,1,2,0.0,0.0,0.0,0.22503696,0.0,0.07077874,0.16106299,0.15947305,0.17769845,4.0369047e-36,0.0,0.20491876,0.2459,0.2105829,0.22866686,0.1934804,0.15232627,0.2459,0.11943463,0.1321709,0.25037417,0.78493017,0.22274104,0.41864908,0.5,0.0,0.0,0.16905572,0.6393458,0.8887616,0.514156,0.25495842,0.24376221,0.5578903,0.15737836,0.1135497,0
2710,2,1,0,0.2886,0.39517406,0.10851576,0.5442528,0.27128303,0.370461,0.28955492,0.20032796,0.21701942,2.275e-36,0.0,0.1623375,0.21645,0.4342952,0.44068715,0.40873775,0.22973655,0.21645,0.12615934,0.3024881,0.16528957,0.54215914,0.4257538,0.69311005,0.3616118,0.0,0.0,0.40956998,0.034060035,0.061757203,0.0,0.28607786,0.0,0.02702084,0.050303936,0.86260927,0
2711,34,1,2,0.0,0.10245253,0.0,0.29015324,0.0,0.17587602,0.1970511,0.07965806,0.110946774,1.7095239e-36,0.0,0.15783125,0.10101,0.095841095,0.2857294,0.27249184,0.2786695,0.0,0.073592946,0.10858546,0.038571384,0.8029234,0.22401977,0.44019288,0.45899764,0.0,0.0,0.068749785,0.68979627,0.50510323,0.5120577,0.17742033,0.35404006,0.2841179,0.117549926,0.16007791,1
2712,3,0,2,0.0,0.17794546,0.0,0.2889021,0.0,0.22612633,0.18545447,0.22077897,0.22077884,1.7321428e-36,0.0,0.274125,0.35088,0.2878691,0.2507918,0.2514264,0.44843334,0.08772,0.12782048,0.30647096,0.16746594,0.5910194,0.33090505,0.2370371,0.5513503,0.0,0.0,0.0,0.46347907,0.5944107,0.31363595,0.37233365,0.5172041,0.1345102,0.48417345,0.24548134,1
2713,17,0,2,0.0,0.017455777,0.043515958,0.16001482,0.043515958,0.05199582,0.13630848,0.19381566,0.21135841,1.29155e-33,0.0,0.2043875,0.22375,0.19605955,0.18923181,0.26117846,0.29930598,0.08606,0.07523952,0.17577279,0.24972509,0.773733,0.19461142,0.19941771,0.5765706,0.0,0.0,0.10540717,0.36888838,0.5479844,0.24661823,0.3900944,0.2880736,0.23269354,0.4463572,0.247173,0
2714,36,1,0,0.0,0.14916018,0.17958461,0.39789265,0.17958461,0.3065468,0.13344741,0.110509135,0.102619216,5.1785713e-37,0.0,0.183825,0.14706,0.45937997,0.57333404,0.2479464,0.2685943,0.0,0.42857456,0.632351,0.22460139,0.461773,0.5649536,0.83325535,0.2076725,0.0,0.0,0.0,0.037681837,0.0,0.04545526,0.68110114,0.0,0.08967553,0.05565305,0.6826157,1
2715,5,0,1,0.11533333,0.2105749,0.17466308,0.534828,0.21831928,0.40249857,0.3272363,0.25526673,0.24951369,2.2535715e-36,0.0,0.2378875,0.20761,0.49416307,0.50123733,0.39671627,0.5097889,0.31142,0.3025172,0.390568,0.23781233,0.4855192,0.43549684,0.5630085,0.38966012,0.0,0.0,0.2589873,0.33172393,0.16256288,0.20548487,0.3688817,0.15382099,0.10667879,0.42372426,0.47201166,1
2716,19,0,0,0.0,0.04784364,0.0,0.20544228,0.0,0.22167762,0.17797557,0.09081137,0.13492404,5.642857e-37,0.0,0.14740625,0.09434,0.36417687,0.29138082,0.27040452,0.25605115,0.09434,0.17183346,0.3042457,0.18010417,0.5188979,0.31737667,0.4666965,0.27767453,0.0,0.0,0.12731773,0.036277838,0.0,0.029174415,0.6680966,0.0,0.028778091,0.14288238,0.72826606,0
2717,19,0,2,0.06336667,0.07713608,0.04847573,0.11401475,0.04847573,0.19861141,0.14699118,0.20962958,0.16685003,1.2390477e-35,0.0,0.38023126,0.19011,0.19153476,0.21807563,0.294896,0.32295293,0.11407,0.16621616,0.20437309,0.2903583,0.7774456,0.25227532,0.17528477,0.59840465,0.0,0.0,0.07812726,0.49000168,0.6890124,0.31363595,0.436847,0.30501503,0.23798387,0.44307783,0.22954085,0
2718,37,0,2,0.0,0.043908227,0.05449376,0.11036134,0.05449376,0.14881818,0.12825076,0.117358826,0.12454191,4.457143e-36,0.0,0.1623375,0.08658,0.17900309,0.14927106,0.23356444,0.34391344,0.12987,0.094619505,0.11634157,0.16528957,0.7996226,0.17982611,0.17387693,0.61365724,0.0,0.0,0.05876044,0.44635284,0.44512802,0.18845129,0.3918909,0.340365,0.2390048,0.42849737,0.19668385,0
2719,47,0,1,0.0,0.0,0.0,0.2139316,0.0,0.22711009,0.22189446,0.1376529,0.19173072,6.4880953e-37,0.0,0.1674125,0.08929,0.35379234,0.4285444,0.33118644,0.2725543,0.0,0.3252559,0.2399555,0.27272588,0.6888383,0.35406262,0.436382,0.4530988,0.0,0.0,0.0,0.20707981,0.25031468,0.08326721,0.5577721,0.0438653,0.1642721,0.57769656,0.45525306,0
2720,20,1,1,0.0,0.121105164,0.15178947,0.13544694,0.18973365,0.24614982,0.1957259,0.1167586,0.108418636,9.523809e-37,0.0,0.1679125,0.14925,0.27498895,0.20999756,0.18118577,0.36353636,0.14925,0.08699137,0.27275902,0.22795375,0.76864344,0.28700927,0.6589361,0.28789786,0.0,0.0,0.08184662,0.25843507,0.08519666,0.09446715,0.44005138,0.07464536,0.055910304,0.20819302,0.53387,0
2721,20,1,2,0.0,0.029150438,0.0,0.108314015,0.0,0.062007573,0.17887934,0.2570674,0.22898255,2.3595238e-36,0.0,0.28735626,0.20115,0.14719278,0.1804934,0.19379738,0.2609531,0.05747,0.04187097,0.13900788,0.13165893,0.83180493,0.16602649,0.3197898,0.41953063,0.0,0.0,0.05876044,0.4991407,0.4862885,0.48528263,0.30174842,0.42606342,0.24821182,0.17604457,0.23193961,0
2722,21,0,0,0.072466664,0.22049457,0.109918274,0.41240633,0.109918274,0.28143907,0.25843853,0.1521879,0.12507376,9.4404765e-37,0.0,0.13586874,0.08696,0.49468845,0.3175448,0.35187083,0.21463127,0.04348,0.2850898,0.30380496,0.1328044,0.49863094,0.44636604,0.60460734,0.2622,0.0,0.0,0.20478499,0.044826645,0.040641896,0.054073974,0.4929766,0.02136265,0.026668152,0.2317245,0.8056224,0
2723,21,1,0,0.0,0.12075016,0.0,0.2508305,0.0,0.30726504,0.16130163,0.045617532,0.08471823,4.154762e-37,0.0,0.07440625,0.11905,0.39368188,0.25681826,0.28100637,0.25012434,0.11905,0.086736366,0.38392988,0.09091117,0.45055985,0.35553026,0.68904024,0.30034706,0.0,0.0,0.1598845,0.061906062,0.05612363,0.03733836,0.31451693,0.0,0.0,0.22857186,0.7916055,0
2724,21,1,2,0.13123333,0.15972899,0.09659446,0.19460754,0.09659446,0.0,0.20468739,0.20804074,0.27597538,1.3605953e-35,0.0,0.295275,0.15748,0.13688062,0.039566476,0.21241468,0.2921546,0.07874,0.0,0.12696792,0.1803867,0.8813377,0.1421908,0.42936435,0.4165053,0.0,0.0,0.052084837,0.4961845,0.39585426,0.5506601,0.12561503,0.37836176,0.3778648,0.11725041,0.31838876,1
2725,6,0,1,0.116966665,0.10676323,0.13420714,0.23477156,0.13420714,0.33601618,0.24759081,0.24690665,0.20450985,2.0761905e-36,0.0,0.26315624,0.21053,0.36076182,0.4195079,0.40228358,0.39885607,0.21053,0.35789588,0.43377212,0.34832612,0.5127629,0.46679664,0.47729984,0.34994784,0.0,0.0,0.12146712,0.23802763,0.21579665,0.09939123,0.5090589,0.17452443,0.13072345,0.48676163,0.4817205,0
2726,6,1,0,0.17361666,0.21130517,0.12878837,0.36018974,0.51515347,0.43969008,0.33931273,0.07925399,0.073592946,2.0261904e-36,0.0,0.1953125,0.10417,0.3378349,0.6813653,0.42151123,0.36786935,0.20833,0.30357364,0.4479137,0.3181853,0.30759326,0.5335981,0.82097715,0.24607784,0.0,0.0,0.21045685,0.053609453,0.0,0.03233273,0.47634733,0.0,0.0,0.118763365,0.69940984,0
2727,22,0,0,0.44643334,0.4528055,0.45535567,0.6048057,0.56920093,0.54411703,0.45333427,0.31524664,0.3252559,2.8654763e-36,0.0,0.2232125,0.17857,0.61706185,0.399925,0.39140186,0.3061936,0.17857,0.4553568,0.479911,0.06818529,0.46417713,0.62708336,0.6453593,0.32509097,0.0,0.0,0.6193668,0.14054054,0.042471044,0.0,0.36083192,0.04465339,0.055743244,0.17297257,0.7366731,1
2728,24,0,0,0.091066666,0.30484217,0.10254874,0.46614856,0.13673165,0.43295172,0.31538835,0.1893159,0.27346182,1.5547619e-36,0.0,0.20491876,0.30055,0.5621316,0.49141866,0.46066794,0.3891049,0.13661,0.33840662,0.60211664,0.18777873,0.36618668,0.55635613,0.57137465,0.33700284,0.0,0.0,0.22177306,0.11335231,0.07707393,0.025636602,0.4267704,0.027013095,0.03372191,0.21972837,0.8026816,0
2729,7,1,1,0.0,0.048300065,0.0,0.13458017,0.0,0.10218082,0.09769032,0.036837686,0.034206405,5.952381e-37,0.0,0.0892875,0.04762,0.08733029,0.09653926,0.14451766,0.13350213,0.14286,0.0,0.20476009,0.07272894,0.978857,0.08740888,0.5356971,0.39047128,0.0,0.0,0.09683407,0.23636363,0.13533784,0.12005357,0.3023818,0.0,0.0,0.05511929,0.6330898,0
2730,9,0,2,0.11338333,0.06900154,0.0,0.23477156,0.0,0.20588082,0.21371488,0.13343951,0.14868675,1.1130953e-36,0.0,0.12755,0.13605,0.3116216,0.26227096,0.22939315,0.2949805,0.13605,0.04956468,0.07312668,0.25974402,0.7034278,0.3068199,0.15463638,0.6115586,0.0,0.0,0.04645423,0.43333462,0.36011994,0.23958337,0.45161355,0.24094194,0.25781482,0.4799994,0.2397249,0
2731,9,1,1,0.19608334,0.35798037,0.15000446,0.3307781,0.15000446,0.30726504,0.3130655,0.18461604,0.17142545,2.057143e-36,0.0,0.14705625,0.23529,0.26228037,0.36591378,0.31737435,0.2907605,0.23529,0.17142545,0.56911427,0.2695186,0.56941885,0.33300236,0.68332124,0.34346494,0.0,0.0,0.16176137,0.18571559,0.05612363,0.03733836,0.28024206,0.059007503,0.07366226,0.13714159,0.6561056,0
2732,10,0,2,0.042633332,0.14266878,0.04873073,0.10894743,0.08120514,0.099686585,0.13830133,0.13957521,0.17611745,2.3737382e-34,0.0,0.17583124,0.14066,0.16972832,0.16341408,0.25010455,0.37941402,0.02558,0.07453281,0.18558213,0.15624045,0.78939074,0.23895764,0.18782862,0.5804707,0.0,0.0,0.087353475,0.42776284,0.5635321,0.2338156,0.534259,0.45870218,0.16701317,0.4540871,0.19413286,0
2733,26,0,0,0.0,0.11499919,0.028585635,0.4182953,0.085756905,0.45871675,0.3635798,0.21110858,0.24503297,2.0107143e-36,0.0,0.269275,0.22676,0.5669164,0.49487427,0.48172665,0.40605265,0.36281,0.46258423,0.54846895,0.2077937,0.30402708,0.63789445,0.59590536,0.2768335,0.0,0.0,0.13811144,0.0997751,0.042565327,0.02831819,0.53718126,0.022378739,0.013965202,0.28604892,0.70351446,0
2734,26,0,1,0.07163333,0.15984055,0.108821765,0.27852428,0.16322628,0.3157881,0.22265606,0.1844199,0.2173327,7.906893e-34,0.0,0.2417625,0.24355,0.29639062,0.40016863,0.32851237,0.3895759,0.18625,0.1670103,0.36192468,0.24069124,0.59421045,0.38185078,0.4720609,0.29052866,0.0,0.0,0.06865354,0.24992785,0.2299631,0.08549716,0.46331683,0.2062264,0.115403175,0.55093175,0.47958496,0
2735,26,1,2,0.056116667,0.10245253,0.08528516,0.1391278,0.12792136,0.14558394,0.24238147,0.2501275,0.26893738,1.5404762e-36,0.0,0.27356875,0.23569,0.11840345,0.31271076,0.36332247,0.32941478,0.10101,0.024530983,0.14478062,0.15427026,0.71820253,0.29263762,0.3678291,0.4664539,0.0,0.0,0.16095012,0.7043485,0.42570513,0.5978999,0.116206355,0.5138882,0.45527053,0.32106966,0.17029895,1
2736,39,0,0,0.0,0.24150032,0.075442106,0.5534226,0.15088421,0.5408958,0.4804269,0.23213628,0.34488362,1.4047619e-36,0.0,0.372025,0.53571,0.521328,0.44762722,0.4415819,0.38469276,0.35714,0.39030272,0.5438948,0.22727412,0.42332986,0.5078322,0.57758725,0.37089288,0.0,0.0,0.24553299,0.04727325,0.028573314,0.0,0.6348236,0.0,0.037502475,0.25600097,0.72385556,0
2737,39,1,0,0.21368334,0.5201436,0.33117008,0.48389202,0.33117008,0.6138772,0.44287243,0.3017748,0.5604386,2.0369048e-36,0.0,0.48076874,0.64103,0.4280468,0.3243342,0.3890886,0.17766877,0.25641,0.37362573,0.5512801,0.097906105,0.55320305,0.46961808,0.79478234,0.25313696,0.0,0.0,0.0881441,0.06666667,0.12087912,0.08041939,0.562344,0.063547686,0.07933002,0.14769389,0.77857596,1
2738,11,0,2,0.039866667,0.1091975,0.0,0.13010508,0.0,0.1492143,0.17372331,0.20867236,0.18085316,6.821429e-36,0.0,0.2467125,0.16746,0.2194663,0.23929016,0.2500843,0.40937212,0.09569,0.12200648,0.1800244,0.20095913,0.72235656,0.2861108,0.23516403,0.5687158,0.0,0.0,0.065009795,0.45700765,0.50390106,0.30544063,0.42995748,0.35908583,0.2865929,0.43325514,0.20285575,0
2739,28,0,0,0.1938,0.511076,0.24056815,0.7288159,0.28868687,0.60776997,0.35702246,0.28127673,0.41240028,3.4142855e-36,0.0,0.3876,0.46512,0.64303654,0.5718723,0.40517345,0.41807207,0.3876,0.3671123,0.47916386,0.20719042,0.36633307,0.5980335,0.57975155,0.3945414,0.0,0.0,0.38915128,0.07938848,0.035988893,0.035911318,0.4772542,0.01891908,0.02361771,0.29312986,0.7582477,0
2740,44,0,2,0.05291667,0.12879342,0.0,0.30169788,0.08095013,0.20662516,0.31504565,0.26071197,0.23056355,5.7586906e-35,0.0,0.3373,0.28571,0.2702899,0.3305979,0.28903532,0.39067233,0.19048,0.11564606,0.22182567,0.29090813,0.64118356,0.3436657,0.20827472,0.5978933,0.0,0.0,0.08702348,0.47570947,0.49076235,0.36607274,0.4440446,0.5785214,0.312302,0.44820037,0.19724299,0
2741,44,1,2,0.27778333,0.16905023,0.14088817,0.26590303,0.21133225,0.16742262,0.24920794,0.19507104,0.3622746,3.0607142e-36,0.0,0.20833126,0.22222,0.17029929,0.35858262,0.337209,0.33385706,0.16667,0.08095151,0.23888588,0.12727565,0.67930645,0.32767916,0.38232562,0.43617067,0.0,0.0,0.113327146,0.63204503,0.4427803,0.5544958,0.14674138,0.49291712,0.47859123,0.12729199,0.2155424,0
2742,30,0,0,0.28683335,0.4501785,0.23800538,0.73852694,0.36202523,0.6030732,0.43306306,0.27199864,0.36914504,2.502381e-36,0.0,0.36231875,0.36232,0.5515031,0.5434452,0.46732783,0.35933897,0.40761,0.48175293,0.52581334,0.19367401,0.35317788,0.58291394,0.44707838,0.5387558,0.0,0.0,0.40369186,0.07281047,0.017032731,0.008499534,0.471119,0.017907947,0.06148525,0.16997354,0.80867994,1
2743,30,1,1,0.20548333,0.26398695,0.18978465,0.5814537,0.22428632,0.3352936,0.2737162,0.18024966,0.20731485,2.4559524e-36,0.0,0.19691876,0.13699,0.26271194,0.29978907,0.30487403,0.32324684,0.28767,0.18962514,0.35342145,0.17783615,0.6954971,0.29700178,0.6612394,0.47217363,0.0,0.0,0.21396996,0.27105546,0.03879861,0.06453373,0.31141335,0.047592614,0.06790169,0.12115184,0.5813842,1
2744,31,0,0,0.0,0.11933017,0.14572044,0.66933566,0.21857429,0.59697473,0.39236826,0.22417635,0.24979782,2.5904761e-36,0.0,0.33088124,0.35294,0.86146545,0.5167652,0.49589616,0.44590512,0.41176,0.8142873,0.47426188,0.22460139,0.15229261,0.80353105,0.48161104,0.26930195,0.0,0.0,0.0395105,0.045614447,0.110276684,0.01834143,0.56104845,0.028985795,0.036184534,0.26947165,0.7571351,0
2745,12,1,1,0.0,0.14421049,0.059861533,0.1407437,0.059861533,0.18392897,0.16819917,0.018418843,0.06841281,5.869048e-37,0.0,0.02961875,0.0,0.124777846,0.18682443,0.23972186,0.2932812,0.18957,0.034526974,0.12737104,0.10857414,0.7532076,0.16551064,0.6899195,0.31487414,0.0,0.0,0.19366127,0.20947962,0.0,0.08918552,0.34018064,0.09396096,0.117296554,0.30938455,0.5845014,0
2746,43,0,2,0.0422,0.1283877,0.0,0.2074641,0.063750304,0.16282593,0.22056165,0.2157692,0.14571418,3.6154763e-36,0.0,0.30063125,0.22785,0.19801101,0.38405415,0.40123487,0.53708684,0.1519,0.14755747,0.2041151,0.2513211,0.58134115,0.35595167,0.12329295,0.66434956,0.0,0.0,0.034464266,0.35929695,0.5804046,0.2679298,0.6589787,0.49814627,0.29538536,0.453465,0.29369408,0
2747,43,1,2,0.09008333,0.10965393,0.06891408,0.13930823,0.06891408,0.09411918,0.16050449,0.29528603,0.31336564,3.967857e-36,0.0,0.40540624,0.27027,0.17875113,0.10396338,0.3098681,0.46567497,0.10811,0.039379258,0.2614877,0.12383163,0.7359784,0.22623332,0.31237432,0.5617709,0.0,0.0,0.07392664,0.5793482,0.71739244,0.5284076,0.33165294,0.5656889,0.3362786,0.1252184,0.092380606,0
2748,32,0,2,0.057466667,0.13989979,0.04396221,0.18999714,0.08793717,0.20941976,0.13786976,0.12174875,0.050249536,1.02892856e-35,0.0,0.1293125,0.06897,0.15951535,0.13443883,0.29069775,0.33890975,0.0,0.07537066,0.27801576,0.15799682,0.7647593,0.19817878,0.21124685,0.5811222,0.0,0.0,0.071121655,0.2968865,0.52199924,0.18449321,0.44995236,0.27440843,0.25691763,0.4119009,0.32180905,0
2749,32,1,2,0.091583334,0.1671941,0.07006158,0.22878844,0.07006158,0.09566883,0.20574348,0.086221375,0.12009763,8.214286e-37,0.0,0.17170624,0.10989,0.2562169,0.08949339,0.37055895,0.37089118,0.16484,0.040034972,0.08860127,0.08391625,0.7124038,0.2611465,0.37491554,0.45043296,0.0,0.0,0.113327146,0.64641005,0.65114725,0.62380624,0.2739917,0.30122328,0.44440526,0.29701594,0.1290776,0
2750,48,0,1,0.0,0.0,0.08018513,0.241947,0.16038302,0.3559004,0.13029692,0.1480412,0.13746676,1.42857145e-36,0.0,0.23885626,0.25478,0.305467,0.34213477,0.3651299,0.34412065,0.06369,0.27843794,0.34235436,0.38911206,0.6023309,0.3817442,0.5475222,0.30148527,0.0,0.0,0.17295383,0.26329187,0.23869866,0.09925323,0.57309145,0.09410966,0.11748218,0.34025428,0.47772542,0
2751,13,0,0,0.1692,0.4118894,0.3219773,0.66715693,0.51515347,0.6124755,0.5032216,0.31701595,0.29437178,2.5285715e-36,0.0,0.3807125,0.40609,0.80415756,0.62932914,0.5306321,0.43341848,0.45685,0.6657025,0.627535,0.2713437,0.14963,0.65185636,0.61946386,0.36116794,0.0,0.0,0.41457495,0.091920495,0.0,0.015841752,0.48069465,0.0,0.031253092,0.31030232,0.6807419,1
2752,14,0,0,0.26881668,0.24539517,0.1992197,0.43927252,0.1992197,0.6801463,0.43066657,0.1838942,0.1138392,2.0952381e-36,0.0,0.05040625,0.08065,0.7035316,0.74061084,0.4623034,0.23999639,0.24194,0.23502241,0.39012185,0.43108925,0.38907048,0.6433,0.5535514,0.34491467,0.0,0.0,0.16240074,0.061906062,0.0,0.024893286,0.26881808,0.03933999,0.0,0.091430284,0.8932297,1
